Date,Open,High,Low,Close
1/3/1989,13.25,13.25,13.25,13.25
1/4/1989,13.219,13.219,13.219,13.219
1/5/1989,13.25,13.25,13.25,13.25
1/6/1989,13.25,13.25,13.25,13.25
1/9/1989,13.188,13.188,13.188,13.188
1/10/1989,13.063,13.063,13.063,13.063
1/11/1989,13.125,13.125,13.125,13.125
1/12/1989,13.063,13.063,13.063,13.063
1/13/1989,13.188,13.188,13.188,13.188
1/16/1989,13.063,13.063,13.063,13.063
1/17/1989,12.938,12.938,12.938,12.938
1/18/1989,12.938,12.938,12.938,12.938
1/19/1989,12.938,12.938,12.938,12.938
1/20/1989,12.875,12.875,12.875,12.875
1/23/1989,12.875,12.875,12.875,12.875
1/24/1989,12.813,12.813,12.813,12.813
1/25/1989,12.75,12.75,12.75,12.75
1/26/1989,12.813,12.813,12.813,12.813
1/27/1989,12.875,12.875,12.875,12.875
1/30/1989,12.75,12.75,12.75,12.75
1/31/1989,12.813,12.813,12.813,12.813
2/1/1989,12.813,12.813,12.813,12.813
2/2/1989,12.813,12.813,12.813,12.813
2/3/1989,12.75,12.75,12.75,12.75
2/6/1989,12.688,12.688,12.688,12.688
2/7/1989,12.813,12.813,12.813,12.813
2/8/1989,12.813,12.813,12.813,12.813
2/9/1989,12.797,12.797,12.797,12.797
2/10/1989,12.813,12.813,12.813,12.813
2/13/1989,12.875,12.875,12.875,12.875
2/14/1989,12.953,12.953,12.953,12.953
2/15/1989,13,13,13,13
2/16/1989,12.938,12.938,12.938,12.938
2/17/1989,12.938,12.938,12.938,12.938
2/20/1989,12.938,12.938,12.938,12.938
2/21/1989,13,13,13,13
2/22/1989,13.063,13.063,13.063,13.063
2/23/1989,13.141,13.141,13.141,13.141
2/24/1989,13.172,13.172,13.172,13.172
2/27/1989,13.375,13.375,13.375,13.375
2/28/1989,13.406,13.406,13.406,13.406
3/1/1989,13.25,13.25,13.25,13.25
3/2/1989,13.438,13.438,13.438,13.438
3/3/1989,13.188,13.188,13.188,13.188
3/6/1989,13.063,13.063,13.063,13.063
3/7/1989,12.953,12.953,12.953,12.953
3/8/1989,13,13,13,13
3/9/1989,13,13,13,13
3/10/1989,13,13,13,13
3/13/1989,13.063,13.063,13.063,13.063
3/14/1989,13.125,13.125,13.125,13.125
3/15/1989,13,13,13,13
3/16/1989,13,13,13,13
3/17/1989,13.063,13.063,13.063,13.063
3/20/1989,13.188,13.188,13.188,13.188
3/21/1989,13.094,13.094,13.094,13.094
3/22/1989,13,13,13,13
3/23/1989,13,13,13,13
3/28/1989,13.063,13.063,13.063,13.063
3/29/1989,13.063,13.063,13.063,13.063
3/30/1989,13.031,13.031,13.031,13.031
3/31/1989,13.063,13.063,13.063,13.063
4/3/1989,13.125,13.125,13.125,13.125
4/4/1989,13.063,13.063,13.063,13.063
4/5/1989,13.125,13.125,13.125,13.125
4/6/1989,13.125,13.125,13.125,13.125
4/7/1989,13.188,13.188,13.188,13.188
4/10/1989,13.344,13.344,13.344,13.344
4/11/1989,13.313,13.313,13.313,13.313
4/12/1989,13.375,13.375,13.375,13.375
4/13/1989,13.375,13.375,13.375,13.375
4/14/1989,13.5,13.5,13.5,13.5
4/17/1989,13.25,13.25,13.25,13.25
4/18/1989,13.063,13.063,13.063,13.063
4/19/1989,13.063,13.063,13.063,13.063
4/20/1989,13,13,13,13
4/21/1989,13.525,13.525,13.525,13.525
4/24/1989,13.375,13.375,13.375,13.375
4/25/1989,13.375,13.375,13.375,13.375
4/26/1989,13.25,13.25,13.25,13.25
4/27/1989,13,13,13,13
4/28/1989,13.031,13.031,13.031,13.031
5/2/1989,13.063,13.063,13.063,13.063
5/3/1989,13,13,13,13
5/4/1989,12.984,12.984,12.984,12.984
5/5/1989,13,13,13,13
5/8/1989,12.875,12.875,12.875,12.875
5/9/1989,12.938,12.938,12.938,12.938
5/10/1989,13.063,13.063,13.063,13.063
5/11/1989,13,13,13,13
5/12/1989,13.063,13.063,13.063,13.063
5/15/1989,12.922,12.922,12.922,12.922
5/16/1989,12.938,12.938,12.938,12.938
5/17/1989,13,13,13,13
5/18/1989,13,13,13,13
5/19/1989,12.938,12.938,12.938,12.938
5/22/1989,13.25,13.25,13.25,13.25
5/23/1989,13.375,13.375,13.375,13.375
5/24/1989,13.813,13.813,13.813,13.813
5/25/1989,13.875,13.875,13.875,13.875
5/26/1989,13.875,13.875,13.875,13.875
5/30/1989,14,14,14,14
5/31/1989,14.266,14.266,14.266,14.266
6/1/1989,14.25,14.25,14.25,14.25
6/2/1989,14.125,14.125,14.125,14.125
6/5/1989,14.188,14.188,14.188,14.188
6/6/1989,14.25,14.25,14.25,14.25
6/7/1989,14.188,14.188,14.188,14.188
6/8/1989,14.125,14.125,14.125,14.125
6/9/1989,14.125,14.125,14.125,14.125
6/12/1989,14.313,14.313,14.313,14.313
6/13/1989,14.75,14.75,14.75,14.75
6/14/1989,14.688,14.688,14.688,14.688
6/15/1989,14.75,14.75,14.75,14.75
6/16/1989,14.5,14.5,14.5,14.5
6/19/1989,14.5,14.5,14.5,14.5
6/20/1989,14.188,14.188,14.188,14.188
6/21/1989,14.313,14.313,14.313,14.313
6/22/1989,14.313,14.313,14.313,14.313
6/23/1989,14.438,14.438,14.438,14.438
6/26/1989,14.438,14.438,14.438,14.438
6/27/1989,14.438,14.438,14.438,14.438
6/28/1989,14,14,14,14
6/29/1989,14.125,14.125,14.125,14.125
6/30/1989,14.25,14.25,14.25,14.25
