Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
1998-05-26,5.625,5.625,5.625,5.625
1998-05-27,5.625,5.625,5.625,5.625
1998-05-28,5.625,5.625,5.625,5.625
1998-05-29,5.625,5.625,5.625,5.625
1998-06-01,5.625,5.625,5.625,5.625
1998-06-02,5.625,5.625,5.625,5.625
1998-06-03,5.625,5.625,5.625,5.625
1998-06-04,5.61328,5.61328,5.61328,5.61328
1998-06-05,5.61719,5.61719,5.61719,5.61719
1998-06-08,5.61719,5.61719,5.61719,5.61719
1998-06-09,5.625,5.625,5.625,5.625
1998-06-10,5.59766,5.59766,5.59766,5.59766
1998-06-11,5.61719,5.61719,5.61719,5.61719
1998-06-12,5.61719,5.61719,5.61719,5.61719
1998-06-15,5.62109,5.62109,5.62109,5.62109
1998-06-16,5.61719,5.61719,5.61719,5.61719
1998-06-17,5.625,5.625,5.625,5.625
1998-06-18,5.61719,5.61719,5.61719,5.61719
1998-06-19,5.60547,5.60547,5.60547,5.60547
1998-06-22,5.66016,5.66016,5.66016,5.66016
1998-06-23,5.67188,5.67188,5.67188,5.67188
1998-06-24,5.67578,5.67578,5.67578,5.67578
1998-06-25,5.6875,5.6875,5.6875,5.6875
1998-06-26,5.69922,5.69922,5.69922,5.69922
1998-06-29,5.67969,5.67969,5.67969,5.67969
1998-06-30,5.66797,5.66797,5.66797,5.66797
1998-07-01,5.63672,5.63672,5.63672,5.63672
1998-07-02,5.625,5.625,5.625,5.625
1998-07-03,5.625,5.625,5.625,5.625
1998-07-06,5.625,5.625,5.625,5.625
1998-07-07,5.64844,5.64844,5.64844,5.64844
1998-07-08,5.625,5.625,5.625,5.625
1998-07-09,5.625,5.625,5.625,5.625
1998-07-10,5.625,5.625,5.625,5.625
1998-07-13,5.625,5.625,5.625,5.625
1998-07-14,5.62109,5.62109,5.62109,5.62109
1998-07-15,5.625,5.625,5.625,5.625
1998-07-16,5.625,5.625,5.625,5.625
