Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
12/3/1984,0.7245,0.7245,0.7245,0.7245
12/4/1984,0.7254,0.7254,0.7254,0.7254
12/5/1984,0.723,0.723,0.723,0.723
12/6/1984,0.7162,0.7162,0.7162,0.7162
12/7/1984,0.71,0.71,0.71,0.71
12/10/1984,0.706,0.706,0.706,0.706
12/11/1984,0.701,0.701,0.701,0.701
12/12/1984,0.6935,0.6935,0.6935,0.6935
12/13/1984,0.69,0.69,0.69,0.69
12/14/1984,0.685,0.685,0.685,0.685
12/17/1984,0.69,0.69,0.69,0.69
12/18/1984,0.69,0.69,0.69,0.69
12/19/1984,0.6745,0.6745,0.6745,0.6745
12/20/1984,0.6665,0.6665,0.6665,0.6665
12/21/1984,0.6745,0.6745,0.6745,0.6745
12/26/1984,0.684,0.684,0.684,0.684
12/27/1984,0.675,0.675,0.675,0.675
12/28/1984,0.681,0.681,0.681,0.681
1/2/1985,0.662,0.662,0.662,0.662
1/3/1985,0.662,0.662,0.662,0.662
1/4/1985,0.662,0.662,0.662,0.662
1/7/1985,0.6715,0.6715,0.6715,0.6715
1/8/1985,0.6695,0.6695,0.6695,0.6695
1/9/1985,0.668,0.668,0.668,0.668
1/10/1985,0.6805,0.6805,0.6805,0.6805
1/11/1985,0.691,0.691,0.691,0.691
1/14/1985,0.699,0.699,0.699,0.699
1/15/1985,0.6935,0.6935,0.6935,0.6935
1/16/1985,0.691,0.691,0.691,0.691
1/17/1985,0.7,0.7,0.7,0.7
1/18/1985,0.6975,0.6975,0.6975,0.6975
1/21/1985,0.699,0.699,0.699,0.699
1/22/1985,0.693,0.693,0.693,0.693
1/23/1985,0.6925,0.6925,0.6925,0.6925
1/24/1985,0.695,0.695,0.695,0.695
1/25/1985,0.7035,0.7035,0.7035,0.7035
1/28/1985,0.706,0.706,0.706,0.706
1/29/1985,0.72,0.72,0.72,0.72
1/30/1985,0.73,0.73,0.73,0.73
1/31/1985,0.7225,0.7225,0.7225,0.7225
2/1/1985,0.7155,0.7155,0.7155,0.7155
2/4/1985,0.71,0.71,0.71,0.71
2/5/1985,0.716,0.716,0.716,0.716
2/6/1985,0.7275,0.7275,0.7275,0.7275
2/7/1985,0.7275,0.7275,0.7275,0.7275
2/8/1985,0.7333,0.7333,0.7333,0.7333
2/11/1985,0.747,0.747,0.747,0.747
2/12/1985,0.73,0.73,0.73,0.73
2/13/1985,0.745,0.745,0.745,0.745
2/14/1985,0.748,0.748,0.748,0.748
2/15/1985,0.763,0.763,0.763,0.763
2/19/1985,0.768,0.768,0.768,0.768
2/20/1985,0.779,0.779,0.779,0.779
2/21/1985,0.788,0.788,0.788,0.788
2/22/1985,0.769,0.769,0.769,0.769
2/25/1985,0.76,0.76,0.76,0.76
2/26/1985,0.77,0.77,0.77,0.77
2/27/1985,0.77,0.77,0.77,0.77
2/28/1985,0.749,0.749,0.749,0.749
3/1/1985,0.7498,0.7498,0.7498,0.7498
3/4/1985,0.76,0.76,0.76,0.76
3/5/1985,0.7494,0.7494,0.7494,0.7494
3/6/1985,0.7505,0.7505,0.7505,0.7505
3/7/1985,0.7605,0.7605,0.7605,0.7605
3/8/1985,0.76,0.76,0.76,0.76
3/11/1985,0.7595,0.7595,0.7595,0.7595
3/12/1985,0.7775,0.7775,0.7775,0.7775
3/13/1985,0.7875,0.7875,0.7875,0.7875
3/14/1985,0.79,0.79,0.79,0.79
3/15/1985,0.79,0.79,0.79,0.79
3/18/1985,0.815,0.815,0.815,0.815
3/19/1985,0.815,0.815,0.815,0.815
3/20/1985,0.8228,0.8228,0.8228,0.8228
3/21/1985,0.8345,0.8345,0.8345,0.8345
3/22/1985,0.8346,0.8346,0.8346,0.8346
3/25/1985,0.83,0.83,0.83,0.83
3/26/1985,0.8359,0.8359,0.8359,0.8359
3/27/1985,0.828,0.828,0.828,0.828
3/28/1985,0.8275,0.8275,0.8275,0.8275
3/29/1985,0.8122,0.8122,0.8122,0.8122
4/1/1985,0.825,0.825,0.825,0.825
4/2/1985,0.8335,0.8335,0.8335,0.8335
4/3/1985,0.8325,0.8325,0.8325,0.8325
4/4/1985,0.8385,0.8385,0.8385,0.8385
4/8/1985,0.8525,0.8525,0.8525,0.8525
4/9/1985,0.8525,0.8525,0.8525,0.8525
4/10/1985,0.854,0.854,0.854,0.854
4/11/1985,0.8475,0.8475,0.8475,0.8475
4/12/1985,0.8304,0.8304,0.8304,0.8304
4/15/1985,0.838,0.838,0.838,0.838
4/16/1985,0.828,0.828,0.828,0.828
4/17/1985,0.823,0.823,0.823,0.823
4/18/1985,0.823,0.823,0.823,0.823
4/19/1985,0.8328,0.8328,0.8328,0.8328
4/22/1985,0.841,0.841,0.841,0.841
4/23/1985,0.85,0.85,0.85,0.85
4/24/1985,0.8637,0.8637,0.8637,0.8637
4/25/1985,0.8555,0.8555,0.8555,0.8555
4/26/1985,0.846,0.846,0.846,0.846
4/29/1985,0.8375,0.8375,0.8375,0.8375
4/30/1985,0.81,0.81,0.81,0.81
5/1/1985,0.7985,0.7985,0.7985,0.7985
5/2/1985,0.802,0.802,0.802,0.802
5/3/1985,0.7991,0.7991,0.7991,0.7991
5/6/1985,0.7925,0.7925,0.7925,0.7925
5/7/1985,0.79,0.79,0.79,0.79
5/8/1985,0.789,0.789,0.789,0.789
5/9/1985,0.8035,0.8035,0.8035,0.8035
5/10/1985,0.7915,0.7915,0.7915,0.7915
5/13/1985,0.798,0.798,0.798,0.798
5/14/1985,0.802,0.802,0.802,0.802
5/15/1985,0.8,0.8,0.8,0.8
5/16/1985,0.8013,0.8013,0.8013,0.8013
5/17/1985,0.8035,0.8035,0.8035,0.8035
5/20/1985,0.807,0.807,0.807,0.807
5/21/1985,0.815,0.815,0.815,0.815
5/22/1985,0.8319,0.8319,0.8319,0.8319
5/23/1985,0.8345,0.8345,0.8345,0.8345
5/24/1985,0.8325,0.8325,0.8325,0.8325
5/28/1985,0.83,0.83,0.83,0.83
5/29/1985,0.8275,0.8275,0.8275,0.8275
5/30/1985,0.8285,0.8285,0.8285,0.8285
5/31/1985,0.8012,0.8012,0.8012,0.8012
6/3/1985,0.7938,0.7938,0.7938,0.7938
6/4/1985,0.8014,0.8014,0.8014,0.8014
6/5/1985,0.791,0.791,0.791,0.791
6/6/1985,0.8015,0.8015,0.8015,0.8015
6/7/1985,0.8015,0.8015,0.8015,0.8015
6/10/1985,0.7968,0.7968,0.7968,0.7968
6/11/1985,0.7995,0.7995,0.7995,0.7995
6/12/1985,0.798,0.798,0.798,0.798
6/13/1985,0.8165,0.8165,0.8165,0.8165
6/14/1985,0.8146,0.8146,0.8146,0.8146
6/17/1985,0.8247,0.8247,0.8247,0.8247
6/18/1985,0.84,0.84,0.84,0.84
6/19/1985,0.853,0.853,0.853,0.853
6/20/1985,0.846,0.846,0.846,0.846
6/21/1985,0.835,0.835,0.835,0.835
6/24/1985,0.8325,0.8325,0.8325,0.8325
6/25/1985,0.835,0.835,0.835,0.835
6/26/1985,0.8435,0.8435,0.8435,0.8435
6/27/1985,0.8395,0.8395,0.8395,0.8395
6/28/1985,0.8094,0.8094,0.8094,0.8094
7/1/1985,0.805,0.805,0.805,0.805
7/2/1985,0.8138,0.8138,0.8138,0.8138
7/3/1985,0.8119,0.8119,0.8119,0.8119
7/8/1985,0.824,0.824,0.824,0.824
7/9/1985,0.836,0.836,0.836,0.836
7/10/1985,0.8297,0.8297,0.8297,0.8297
7/11/1985,0.821,0.821,0.821,0.821
7/12/1985,0.8101,0.8101,0.8101,0.8101
7/15/1985,0.82,0.82,0.82,0.82
7/16/1985,0.8147,0.8147,0.8147,0.8147
7/17/1985,0.8125,0.8125,0.8125,0.8125
7/18/1985,0.8084,0.8084,0.8084,0.8084
7/19/1985,0.8001,0.8001,0.8001,0.8001
7/22/1985,0.8,0.8,0.8,0.8
7/23/1985,0.798,0.798,0.798,0.798
7/24/1985,0.7838,0.7838,0.7838,0.7838
7/25/1985,0.7857,0.7857,0.7857,0.7857
7/26/1985,0.792,0.792,0.792,0.792
7/29/1985,0.7865,0.7865,0.7865,0.7865
7/30/1985,0.7774,0.7774,0.7774,0.7774
7/31/1985,0.7506,0.7506,0.7506,0.7506
8/1/1985,0.7415,0.7415,0.7415,0.7415
8/2/1985,0.7427,0.7427,0.7427,0.7427
8/5/1985,0.7344,0.7344,0.7344,0.7344
8/6/1985,0.7277,0.7277,0.7277,0.7277
8/7/1985,0.727,0.727,0.727,0.727
8/8/1985,0.7295,0.7295,0.7295,0.7295
8/9/1985,0.7366,0.7366,0.7366,0.7366
8/12/1985,0.7424,0.7424,0.7424,0.7424
8/13/1985,0.7361,0.7361,0.7361,0.7361
8/14/1985,0.7445,0.7445,0.7445,0.7445
8/15/1985,0.7575,0.7575,0.7575,0.7575
8/16/1985,0.76,0.76,0.76,0.76
8/19/1985,0.7615,0.7615,0.7615,0.7615
8/20/1985,0.7654,0.7654,0.7654,0.7654
8/21/1985,0.768,0.768,0.768,0.768
8/22/1985,0.776,0.776,0.776,0.776
8/23/1985,0.7775,0.7775,0.7775,0.7775
8/26/1985,0.7795,0.7795,0.7795,0.7795
8/27/1985,0.773,0.773,0.773,0.773
8/28/1985,0.767,0.767,0.767,0.767
8/29/1985,0.7635,0.7635,0.7635,0.7635
8/30/1985,0.7425,0.7425,0.7425,0.7425
9/3/1985,0.7483,0.7483,0.7483,0.7483
9/4/1985,0.7456,0.7456,0.7456,0.7456
9/5/1985,0.7524,0.7524,0.7524,0.7524
9/6/1985,0.7509,0.7509,0.7509,0.7509
9/9/1985,0.748,0.748,0.748,0.748
9/10/1985,0.7615,0.7615,0.7615,0.7615
9/11/1985,0.7665,0.7665,0.7665,0.7665
9/12/1985,0.7775,0.7775,0.7775,0.7775
9/13/1985,0.7715,0.7715,0.7715,0.7715
9/16/1985,0.7613,0.7613,0.7613,0.7613
9/17/1985,0.7642,0.7642,0.7642,0.7642
9/18/1985,0.762,0.762,0.762,0.762
9/19/1985,0.761,0.761,0.761,0.761
9/20/1985,0.7657,0.7657,0.7657,0.7657
9/23/1985,0.7749,0.7749,0.7749,0.7749
9/24/1985,0.7805,0.7805,0.7805,0.7805
9/25/1985,0.7945,0.7945,0.7945,0.7945
9/26/1985,0.8067,0.8067,0.8067,0.8067
9/27/1985,0.82,0.82,0.82,0.82
9/30/1985,0.773,0.773,0.773,0.773
10/1/1985,0.7773,0.7773,0.7773,0.7773
10/2/1985,0.7835,0.7835,0.7835,0.7835
10/3/1985,0.7775,0.7775,0.7775,0.7775
10/4/1985,0.7789,0.7789,0.7789,0.7789
10/7/1985,0.7827,0.7827,0.7827,0.7827
10/8/1985,0.7872,0.7872,0.7872,0.7872
10/9/1985,0.7856,0.7856,0.7856,0.7856
10/10/1985,0.7799,0.7799,0.7799,0.7799
10/11/1985,0.7832,0.7832,0.7832,0.7832
10/14/1985,0.799,0.799,0.799,0.799
10/15/1985,0.8106,0.8106,0.8106,0.8106
10/16/1985,0.808,0.808,0.808,0.808
10/17/1985,0.8219,0.8219,0.8219,0.8219
10/18/1985,0.8205,0.8205,0.8205,0.8205
10/21/1985,0.8225,0.8225,0.8225,0.8225
10/22/1985,0.82,0.82,0.82,0.82
10/23/1985,0.8276,0.8276,0.8276,0.8276
10/24/1985,0.8183,0.8183,0.8183,0.8183
10/25/1985,0.8149,0.8149,0.8149,0.8149
10/28/1985,0.8122,0.8122,0.8122,0.8122
10/29/1985,0.817,0.817,0.817,0.817
10/30/1985,0.8195,0.8195,0.8195,0.8195
10/31/1985,0.802,0.802,0.802,0.802
11/1/1985,0.8058,0.8058,0.8058,0.8058
11/4/1985,0.8002,0.8002,0.8002,0.8002
11/5/1985,0.792,0.792,0.792,0.792
11/6/1985,0.7956,0.7956,0.7956,0.7956
11/7/1985,0.802,0.802,0.802,0.802
11/8/1985,0.8015,0.8015,0.8015,0.8015
11/11/1985,0.8065,0.8065,0.8065,0.8065
11/12/1985,0.802,0.802,0.802,0.802
11/13/1985,0.8008,0.8008,0.8008,0.8008
11/14/1985,0.7962,0.7962,0.7962,0.7962
11/15/1985,0.795,0.795,0.795,0.795
11/18/1985,0.7945,0.7945,0.7945,0.7945
11/19/1985,0.8005,0.8005,0.8005,0.8005
11/20/1985,0.8034,0.8034,0.8034,0.8034
11/21/1985,0.806,0.806,0.806,0.806
11/22/1985,0.806,0.806,0.806,0.806
11/25/1985,0.8061,0.8061,0.8061,0.8061
11/26/1985,0.8,0.8,0.8,0.8
11/27/1985,0.7756,0.7756,0.7756,0.7756
12/2/1985,0.7677,0.7677,0.7677,0.7677
12/3/1985,0.7625,0.7625,0.7625,0.7625
12/4/1985,0.752,0.752,0.752,0.752
12/5/1985,0.7625,0.7625,0.7625,0.7625
12/6/1985,0.7589,0.7589,0.7589,0.7589
12/9/1985,0.723,0.723,0.723,0.723
12/10/1985,0.6789,0.6789,0.6789,0.6789
12/11/1985,0.7,0.7,0.7,0.7
12/12/1985,0.7083,0.7083,0.7083,0.7083
12/13/1985,0.7056,0.7056,0.7056,0.7056
12/16/1985,0.689,0.689,0.689,0.689
12/17/1985,0.6721,0.6721,0.6721,0.6721
12/18/1985,0.6728,0.6728,0.6728,0.6728
12/19/1985,0.6855,0.6855,0.6855,0.6855
12/20/1985,0.6805,0.6805,0.6805,0.6805
12/23/1985,0.676,0.676,0.676,0.676
12/26/1985,0.6882,0.6882,0.6882,0.6882
12/27/1985,0.708,0.708,0.708,0.708
12/30/1985,0.714,0.714,0.714,0.714
12/31/1985,0.6989,0.6989,0.6989,0.6989
1/2/1986,0.677,0.677,0.677,0.677
1/3/1986,0.6851,0.6851,0.6851,0.6851
1/6/1986,0.7081,0.7081,0.7081,0.7081
1/7/1986,0.698,0.698,0.698,0.698
1/8/1986,0.6922,0.6922,0.6922,0.6922
1/9/1986,0.687,0.687,0.687,0.687
1/10/1986,0.6869,0.6869,0.6869,0.6869
1/13/1986,0.6677,0.6677,0.6677,0.6677
1/14/1986,0.6625,0.6625,0.6625,0.6625
1/15/1986,0.67,0.67,0.67,0.67
1/16/1986,0.6461,0.6461,0.6461,0.6461
1/17/1986,0.64,0.64,0.64,0.64
1/20/1986,0.5979,0.5979,0.5979,0.5979
1/21/1986,0.6075,0.6075,0.6075,0.6075
1/22/1986,0.6025,0.6025,0.6025,0.6025
1/23/1986,0.597,0.597,0.597,0.597
1/24/1986,0.6001,0.6001,0.6001,0.6001
1/27/1986,0.6425,0.6425,0.6425,0.6425
1/28/1986,0.627,0.627,0.627,0.627
1/29/1986,0.5937,0.5937,0.5937,0.5937
1/30/1986,0.594,0.594,0.594,0.594
1/31/1986,0.556,0.556,0.556,0.556
2/3/1986,0.5194,0.5194,0.5194,0.5194
2/4/1986,0.4836,0.4836,0.4836,0.4836
2/5/1986,0.49,0.49,0.49,0.49
2/6/1986,0.4871,0.4871,0.4871,0.4871
2/7/1986,0.51,0.51,0.51,0.51
2/10/1986,0.4889,0.4889,0.4889,0.4889
2/11/1986,0.483,0.483,0.483,0.483
2/12/1986,0.4613,0.4613,0.4613,0.4613
2/13/1986,0.459,0.459,0.459,0.459
2/14/1986,0.4675,0.4675,0.4675,0.4675
2/18/1986,0.4355,0.4355,0.4355,0.4355
2/19/1986,0.438,0.438,0.438,0.438
2/20/1986,0.418,0.418,0.418,0.418
2/21/1986,0.398,0.398,0.398,0.398
2/24/1986,0.4175,0.4175,0.4175,0.4175
2/25/1986,0.4065,0.4065,0.4065,0.4065
2/26/1986,0.426,0.426,0.426,0.426
2/27/1986,0.4185,0.4185,0.4185,0.4185
2/28/1986,0.41,0.41,0.41,0.41
3/3/1986,0.3789,0.3789,0.3789,0.3789
3/4/1986,0.3785,0.3785,0.3785,0.3785
3/5/1986,0.363,0.363,0.363,0.363
3/6/1986,0.385,0.385,0.385,0.385
3/7/1986,0.375,0.375,0.375,0.375
3/10/1986,0.39,0.39,0.39,0.39
3/11/1986,0.3881,0.3881,0.3881,0.3881
3/12/1986,0.428,0.428,0.428,0.428
3/13/1986,0.3885,0.3885,0.3885,0.3885
3/14/1986,0.403,0.403,0.403,0.403
3/17/1986,0.424,0.424,0.424,0.424
3/18/1986,0.4288,0.4288,0.4288,0.4288
3/19/1986,0.4303,0.4303,0.4303,0.4303
3/20/1986,0.42,0.42,0.42,0.42
3/21/1986,0.44,0.44,0.44,0.44
3/24/1986,0.4,0.4,0.4,0.4
3/25/1986,0.4175,0.4175,0.4175,0.4175
3/26/1986,0.4215,0.4215,0.4215,0.4215
3/27/1986,0.4025,0.4025,0.4025,0.4025
3/31/1986,0.367,0.367,0.367,0.367
4/1/1986,0.3869,0.3869,0.3869,0.3869
4/2/1986,0.3975,0.3975,0.3975,0.3975
4/3/1986,0.393,0.393,0.393,0.393
4/4/1986,0.4155,0.4155,0.4155,0.4155
4/7/1986,0.45,0.45,0.45,0.45
4/8/1986,0.4145,0.4145,0.4145,0.4145
4/9/1986,0.433,0.433,0.433,0.433
4/10/1986,0.4475,0.4475,0.4475,0.4475
4/11/1986,0.4595,0.4595,0.4595,0.4595
4/14/1986,0.449,0.449,0.449,0.449
4/15/1986,0.4425,0.4425,0.4425,0.4425
4/16/1986,0.423,0.423,0.423,0.423
4/17/1986,0.424,0.424,0.424,0.424
4/18/1986,0.4455,0.4455,0.4455,0.4455
4/21/1986,0.4618,0.4618,0.4618,0.4618
4/22/1986,0.4768,0.4768,0.4768,0.4768
4/23/1986,0.508,0.508,0.508,0.508
4/24/1986,0.5165,0.5165,0.5165,0.5165
4/25/1986,0.55,0.55,0.55,0.55
4/28/1986,0.552,0.552,0.552,0.552
4/29/1986,0.5375,0.5375,0.5375,0.5375
4/30/1986,0.495,0.495,0.495,0.495
5/1/1986,0.504,0.504,0.504,0.504
5/2/1986,0.5164,0.5164,0.5164,0.5164
5/5/1986,0.494,0.494,0.494,0.494
5/6/1986,0.5049,0.5049,0.5049,0.5049
5/7/1986,0.5281,0.5281,0.5281,0.5281
5/8/1986,0.5335,0.5335,0.5335,0.5335
5/9/1986,0.541,0.541,0.541,0.541
5/12/1986,0.541,0.541,0.541,0.541
5/13/1986,0.546,0.546,0.546,0.546
5/14/1986,0.5388,0.5388,0.5388,0.5388
5/15/1986,0.5335,0.5335,0.5335,0.5335
5/16/1986,0.5438,0.5438,0.5438,0.5438
5/19/1986,0.559,0.559,0.559,0.559
5/20/1986,0.535,0.535,0.535,0.535
5/21/1986,0.516,0.516,0.516,0.516
5/22/1986,0.525,0.525,0.525,0.525
5/23/1986,0.5369,0.5369,0.5369,0.5369
5/27/1986,0.532,0.532,0.532,0.532
5/28/1986,0.521,0.521,0.521,0.521
5/29/1986,0.5025,0.5025,0.5025,0.5025
5/30/1986,0.464,0.464,0.464,0.464
6/2/1986,0.449,0.449,0.449,0.449
6/3/1986,0.4417,0.4417,0.4417,0.4417
6/4/1986,0.4124,0.4124,0.4124,0.4124
6/5/1986,0.4237,0.4237,0.4237,0.4237
6/6/1986,0.41,0.41,0.41,0.41
6/9/1986,0.4015,0.4015,0.4015,0.4015
6/10/1986,0.4051,0.4051,0.4051,0.4051
6/11/1986,0.429,0.429,0.429,0.429
6/12/1986,0.434,0.434,0.434,0.434
6/13/1986,0.4455,0.4455,0.4455,0.4455
6/16/1986,0.4303,0.4303,0.4303,0.4303
6/17/1986,0.4276,0.4276,0.4276,0.4276
6/18/1986,0.4131,0.4131,0.4131,0.4131
6/19/1986,0.417,0.417,0.417,0.417
6/20/1986,0.4155,0.4155,0.4155,0.4155
6/23/1986,0.4075,0.4075,0.4075,0.4075
6/24/1986,0.4035,0.4035,0.4035,0.4035
6/25/1986,0.421,0.421,0.421,0.421
6/26/1986,0.4161,0.4161,0.4161,0.4161
6/27/1986,0.4125,0.4125,0.4125,0.4125
6/30/1986,0.3929,0.3929,0.3929,0.3929
7/1/1986,0.3857,0.3857,0.3857,0.3857
7/2/1986,0.376,0.376,0.376,0.376
7/7/1986,0.35,0.35,0.35,0.35
7/8/1986,0.352,0.352,0.352,0.352
7/9/1986,0.337,0.337,0.337,0.337
7/10/1986,0.345,0.345,0.345,0.345
7/11/1986,0.333,0.333,0.333,0.333
7/14/1986,0.32,0.32,0.32,0.32
7/15/1986,0.3411,0.3411,0.3411,0.3411
7/16/1986,0.3546,0.3546,0.3546,0.3546
7/17/1986,0.3426,0.3426,0.3426,0.3426
7/18/1986,0.3475,0.3475,0.3475,0.3475
7/21/1986,0.3516,0.3516,0.3516,0.3516
7/22/1986,0.341,0.341,0.341,0.341
7/23/1986,0.328,0.328,0.328,0.328
7/24/1986,0.322,0.322,0.322,0.322
7/25/1986,0.3105,0.3105,0.3105,0.3105
7/28/1986,0.312,0.312,0.312,0.312
7/29/1986,0.317,0.317,0.317,0.317
7/30/1986,0.33,0.33,0.33,0.33
7/31/1986,0.3137,0.3137,0.3137,0.3137
8/1/1986,0.326,0.326,0.326,0.326
8/4/1986,0.3688,0.3688,0.3688,0.3688
8/5/1986,0.41,0.41,0.41,0.41
8/6/1986,0.415,0.415,0.415,0.415
8/7/1986,0.4233,0.4233,0.4233,0.4233
8/8/1986,0.4143,0.4143,0.4143,0.4143
8/11/1986,0.4146,0.4146,0.4146,0.4146
8/12/1986,0.434,0.434,0.434,0.434
8/13/1986,0.4407,0.4407,0.4407,0.4407
8/14/1986,0.4435,0.4435,0.4435,0.4435
8/15/1986,0.448,0.448,0.448,0.448
8/18/1986,0.4531,0.4531,0.4531,0.4531
8/19/1986,0.4375,0.4375,0.4375,0.4375
8/20/1986,0.45,0.45,0.45,0.45
8/21/1986,0.4508,0.4508,0.4508,0.4508
8/22/1986,0.446,0.446,0.446,0.446
8/25/1986,0.444,0.444,0.444,0.444
8/26/1986,0.447,0.447,0.447,0.447
8/27/1986,0.4405,0.4405,0.4405,0.4405
8/28/1986,0.4483,0.4483,0.4483,0.4483
8/29/1986,0.4513,0.4513,0.4513,0.4513
9/2/1986,0.4603,0.4603,0.4603,0.4603
9/3/1986,0.4552,0.4552,0.4552,0.4552
9/4/1986,0.4571,0.4571,0.4571,0.4571
9/5/1986,0.4621,0.4621,0.4621,0.4621
9/8/1986,0.4408,0.4408,0.4408,0.4408
9/9/1986,0.4341,0.4341,0.4341,0.4341
9/10/1986,0.418,0.418,0.418,0.418
9/11/1986,0.4162,0.4162,0.4162,0.4162
9/12/1986,0.4199,0.4199,0.4199,0.4199
9/15/1986,0.4068,0.4068,0.4068,0.4068
9/16/1986,0.4015,0.4015,0.4015,0.4015
9/17/1986,0.402,0.402,0.402,0.402
9/18/1986,0.41,0.41,0.41,0.41
9/19/1986,0.4075,0.4075,0.4075,0.4075
9/22/1986,0.3995,0.3995,0.3995,0.3995
9/23/1986,0.4032,0.4032,0.4032,0.4032
9/24/1986,0.4018,0.4018,0.4018,0.4018
9/25/1986,0.394,0.394,0.394,0.394
9/26/1986,0.3978,0.3978,0.3978,0.3978
9/29/1986,0.4022,0.4022,0.4022,0.4022
9/30/1986,0.4085,0.4085,0.4085,0.4085
10/1/1986,0.4183,0.4183,0.4183,0.4183
10/2/1986,0.4286,0.4286,0.4286,0.4286
10/3/1986,0.4163,0.4163,0.4163,0.4163
10/6/1986,0.4139,0.4139,0.4139,0.4139
10/7/1986,0.4225,0.4225,0.4225,0.4225
10/8/1986,0.4309,0.4309,0.4309,0.4309
10/9/1986,0.4275,0.4275,0.4275,0.4275
10/10/1986,0.4225,0.4225,0.4225,0.4225
10/13/1986,0.4039,0.4039,0.4039,0.4039
10/14/1986,0.4102,0.4102,0.4102,0.4102
10/15/1986,0.421,0.421,0.421,0.421
10/16/1986,0.4158,0.4158,0.4158,0.4158
10/17/1986,0.4194,0.4194,0.4194,0.4194
10/20/1986,0.427,0.427,0.427,0.427
10/21/1986,0.4254,0.4254,0.4254,0.4254
10/22/1986,0.4132,0.4132,0.4132,0.4132
10/23/1986,0.4119,0.4119,0.4119,0.4119
10/24/1986,0.414,0.414,0.414,0.414
10/27/1986,0.3974,0.3974,0.3974,0.3974
10/28/1986,0.3891,0.3891,0.3891,0.3891
10/29/1986,0.3785,0.3785,0.3785,0.3785
10/30/1986,0.4,0.4,0.4,0.4
10/31/1986,0.4153,0.4153,0.4153,0.4153
11/3/1986,0.4004,0.4004,0.4004,0.4004
11/4/1986,0.4111,0.4111,0.4111,0.4111
11/5/1986,0.4123,0.4123,0.4123,0.4123
11/6/1986,0.415,0.415,0.415,0.415
11/7/1986,0.4125,0.4125,0.4125,0.4125
11/10/1986,0.4163,0.4163,0.4163,0.4163
11/11/1986,0.4187,0.4187,0.4187,0.4187
11/12/1986,0.4158,0.4158,0.4158,0.4158
11/13/1986,0.4228,0.4228,0.4228,0.4228
11/14/1986,0.4238,0.4238,0.4238,0.4238
11/17/1986,0.4225,0.4225,0.4225,0.4225
11/18/1986,0.421,0.421,0.421,0.421
11/19/1986,0.4223,0.4223,0.4223,0.4223
11/20/1986,0.4133,0.4133,0.4133,0.4133
11/21/1986,0.4162,0.4162,0.4162,0.4162
11/24/1986,0.4059,0.4059,0.4059,0.4059
11/25/1986,0.4081,0.4081,0.4081,0.4081
11/26/1986,0.4129,0.4129,0.4129,0.4129
12/1/1986,0.4164,0.4164,0.4164,0.4164
12/2/1986,0.4147,0.4147,0.4147,0.4147
12/3/1986,0.4126,0.4126,0.4126,0.4126
12/4/1986,0.4133,0.4133,0.4133,0.4133
12/5/1986,0.4157,0.4157,0.4157,0.4157
12/8/1986,0.4105,0.4105,0.4105,0.4105
12/9/1986,0.4076,0.4076,0.4076,0.4076
12/10/1986,0.4118,0.4118,0.4118,0.4118
12/11/1986,0.4247,0.4247,0.4247,0.4247
12/12/1986,0.434,0.434,0.434,0.434
12/15/1986,0.4372,0.4372,0.4372,0.4372
12/16/1986,0.4308,0.4308,0.4308,0.4308
12/17/1986,0.431,0.431,0.431,0.431
12/18/1986,0.4395,0.4395,0.4395,0.4395
12/19/1986,0.4465,0.4465,0.4465,0.4465
12/22/1986,0.4606,0.4606,0.4606,0.4606
12/23/1986,0.4569,0.4569,0.4569,0.4569
12/24/1986,0.4596,0.4596,0.4596,0.4596
12/29/1986,0.4717,0.4717,0.4717,0.4717
12/30/1986,0.4661,0.4661,0.4661,0.4661
12/31/1986,0.4934,0.4934,0.4934,0.4934
1/2/1987,0.4973,0.4973,0.4973,0.4973
1/5/1987,0.4872,0.4872,0.4872,0.4872
1/6/1987,0.4978,0.4978,0.4978,0.4978
1/7/1987,0.4978,0.4978,0.4978,0.4978
1/8/1987,0.5068,0.5068,0.5068,0.5068
1/9/1987,0.5187,0.5187,0.5187,0.5187
1/12/1987,0.5235,0.5235,0.5235,0.5235
1/13/1987,0.5148,0.5148,0.5148,0.5148
1/14/1987,0.5163,0.5163,0.5163,0.5163
1/15/1987,0.5123,0.5123,0.5123,0.5123
1/16/1987,0.5035,0.5035,0.5035,0.5035
1/19/1987,0.4955,0.4955,0.4955,0.4955
1/20/1987,0.5055,0.5055,0.5055,0.5055
1/21/1987,0.4972,0.4972,0.4972,0.4972
1/22/1987,0.5055,0.5055,0.5055,0.5055
1/23/1987,0.495,0.495,0.495,0.495
1/26/1987,0.4844,0.4844,0.4844,0.4844
1/27/1987,0.4844,0.4844,0.4844,0.4844
1/28/1987,0.4865,0.4865,0.4865,0.4865
1/29/1987,0.4943,0.4943,0.4943,0.4943
1/30/1987,0.5151,0.5151,0.5151,0.5151
2/2/1987,0.5097,0.5097,0.5097,0.5097
2/3/1987,0.5065,0.5065,0.5065,0.5065
2/4/1987,0.5085,0.5085,0.5085,0.5085
2/5/1987,0.5196,0.5196,0.5196,0.5196
2/6/1987,0.5165,0.5165,0.5165,0.5165
2/9/1987,0.5088,0.5088,0.5088,0.5088
2/10/1987,0.508,0.508,0.508,0.508
2/11/1987,0.4937,0.4937,0.4937,0.4937
