Date,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
3/1/1914,22.95,22.95,22.95,22.95
6/1/1914,22.95,22.95,22.95,22.95
9/1/1914,22.95,22.95,21.12,21.12
12/1/1914,21.12,21.12,21.12,21.12
3/1/1915,21.12,22.08,21.12,22.08
6/1/1915,22.08,22.08,22.08,22.08
9/1/1915,22.08,32.1,22.08,32.1
12/1/1915,32.1,32.1,32.1,32.1
3/1/1916,32.1,33.26,32.1,33.26
6/1/1916,33.26,33.26,32.72,32.72
9/1/1916,32.72,49.01,32.72,49.01
12/1/1916,49.01,49.01,41.61,41.61
3/1/1917,41.61,41.61,41.25,41.25
6/1/1917,41.25,41.25,40.2,40.2
9/1/1917,40.2,51.93,40.2,51.93
12/1/1917,51.93,51.93,41.4,41.4
3/1/1918,41.4,43.75,41.4,43.75
6/1/1918,43.75,44.1,43.75,44.1
9/1/1918,44.1,44.1,40.84,40.84
12/1/1918,40.84,42.21,40.84,42.21
3/1/1919,42.21,42.21,40.9,40.9
6/1/1919,40.9,40.9,39.89,39.89
9/1/1919,39.89,56.09,39.89,56.09
12/1/1919,56.09,56.09,53.63,53.63
3/1/1920,53.63,57.58,53.63,57.58
6/1/1920,57.58,57.58,57.58,57.58
9/1/1920,57.58,57.58,25.96,25.96
12/1/1920,25.96,27.44,25.96,27.44
3/1/1921,27.44,28.98,27.44,28.98
6/1/1921,28.98,31.77,28.98,31.77
9/1/1921,31.77,31.77,28.88,28.88
12/1/1921,28.88,28.88,28.88,28.88
3/1/1922,28.88,30.3,28.88,30.3
6/1/1922,30.3,30.3,30.3,30.3
9/1/1922,30.3,30.3,23.22,23.22
12/1/1922,23.22,23.97,23.22,23.97
3/1/1923,23.97,25.96,23.97,25.96
6/1/1923,25.96,27.36,25.96,27.36
9/1/1923,27.36,27.36,22.83,22.83
12/1/1923,22.83,22.83,22.83,22.83
3/1/1924,22.83,24.08,22.83,24.08
6/1/1924,24.08,24.08,21.22,21.22
9/1/1924,21.22,24.45,21.22,24.45
12/1/1924,24.45,24.45,24.45,24.45
3/1/1925,24.45,25.11,24.45,25.11
6/1/1925,25.11,25.11,24.54,24.54
9/1/1925,24.54,27.96,24.54,27.96
12/1/1925,27.96,27.96,27.96,27.96
3/1/1926,27.96,29.19,27.96,29.19
6/1/1926,29.19,29.97,29.19,29.97
9/1/1926,29.97,29.97,27.25,27.25
12/1/1926,27.25,27.25,27.25,27.25
3/1/1927,27.25,28.3,27.25,28.3
6/1/1927,28.3,29,28.3,29
9/1/1927,29,29,24.82,24.82
12/1/1927,24.82,25.82,24.82,25.82
3/1/1928,25.82,26.13,25.82,26.13
6/1/1928,26.13,27.54,26.13,27.54
9/1/1928,27.54,27.54,25.65,25.65
12/1/1928,25.65,25.65,25.65,25.65
3/1/1929,25.65,25.96,25.65,25.96
6/1/1929,25.96,26.69,25.96,26.69
9/1/1929,26.69,26.69,21.32,21.32
12/1/1929,21.32,21.32,21.32,21.32
3/1/1930,21.32,21.32,21.15,21.15
6/1/1930,21.15,21.51,21.15,21.51
9/1/1930,21.51,21.51,15.1,15.1
12/1/1930,15.1,16.82,15.1,16.82
3/1/1931,16.82,16.82,16.66,16.66
6/1/1931,16.66,17.89,16.66,17.89
9/1/1931,17.89,17.89,15,15
12/1/1931,15,16.28,15,16.28
3/1/1932,16.28,20.47,16.28,20.47
6/1/1932,20.47,20.47,17.82,17.82
9/1/1932,17.82,30.33,17.82,30.33
12/1/1932,30.33,30.33,30.33,30.33
3/1/1933,30.33,31.28,30.33,31.28
6/1/1933,31.28,31.28,28.84,28.84
9/1/1933,28.84,34.25,28.84,34.25
12/1/1933,34.25,34.25,34.12,34.12
3/1/1934,34.12,35.71,34.12,35.71
6/1/1934,35.71,36.86,35.71,36.86
9/1/1934,36.86,36.86,32.3,32.3
12/1/1934,32.3,32.3,32.3,32.3
3/1/1935,32.3,32.3,32.21,32.21
6/1/1935,32.21,32.21,30.88,30.88
9/1/1935,30.88,33.76,30.88,33.76
12/1/1935,33.76,33.76,33.76,33.76
3/1/1936,33.76,34.58,33.76,34.58
6/1/1936,34.58,34.58,33.43,33.43
9/1/1936,33.43,35.94,33.43,35.94
12/1/1936,35.94,35.94,35.94,35.94
3/1/1937,35.94,36.9,35.94,36.9
6/1/1937,36.9,36.9,34.85,34.85
9/1/1937,34.85,40.5,34.85,40.5
12/1/1937,40.5,40.5,37.33,37.33
3/1/1938,37.33,38.25,37.33,38.25
6/1/1938,38.25,38.28,38.25,38.28
9/1/1938,38.28,38.28,33.16,33.16
12/1/1938,33.16,33.66,33.16,33.66
3/1/1939,33.66,34.98,33.66,34.98
6/1/1939,34.98,34.98,34.98,34.98
9/1/1939,34.98,44.96,34.98,44.96
12/1/1939,44.96,44.96,44.96,44.96
3/1/1940,44.96,44.96,43.57,43.57
6/1/1940,43.57,45.02,43.57,45.02
9/1/1940,45.02,45.02,35.74,35.74
12/1/1940,35.74,37.42,35.74,37.42
3/1/1941,37.42,37.42,37.23,37.23
6/1/1941,37.23,37.23,35.67,35.67
9/1/1941,35.67,42.44,35.67,42.44
12/1/1941,42.44,42.44,42.44,42.44
3/1/1942,42.44,42.44,42.31,42.31
6/1/1942,42.31,42.31,41.72,41.72
9/1/1942,41.72,45.09,41.72,45.09
12/1/1942,45.09,45.09,42.71,42.71
3/1/1943,42.71,43.87,42.71,43.87
6/1/1943,43.87,43.87,43.87,43.87
9/1/1943,43.87,43.87,42.11,42.11
12/1/1943,42.11,42.11,42.11,42.11
3/1/1944,42.11,42.58,42.11,42.58
6/1/1944,42.58,42.71,42.58,42.71
9/1/1944,42.71,42.71,38.38,38.38
12/1/1944,38.38,41.82,38.38,41.82
3/1/1945,41.82,41.98,41.82,41.98
6/1/1945,41.98,41.98,41.98,41.98
9/1/1945,41.98,41.98,39.54,39.54
12/1/1945,39.54,40.53,39.54,40.53
3/1/1946,40.53,40.53,40.53,40.53
6/1/1946,40.53,40.53,39.75,39.75
9/1/1946,39.75,39.75,26.95,26.95
12/1/1946,26.95,28.72,26.95,28.72
3/1/1947,28.72,29.1,28.72,29.1
6/1/1947,29.1,29.1,28.42,28.42
9/1/1947,28.42,43.41,28.42,43.41
12/1/1947,43.41,43.41,39.31,39.31
3/1/1948,39.31,39.31,39.31,39.31
6/1/1948,39.31,40.86,39.31,40.86
9/1/1948,40.86,104.98,40.86,104.98
12/1/1948,104.98,104.98,72.84,72.84
3/1/1949,72.84,121.14,72.84,121.14
5/1/1949,121.14,176.21,121.14,176.21
5/16/1949,176.21,176.21,176.21,176.21
5/17/1949,174.8,174.8,174.8,174.8
5/18/1949,172.53,172.53,172.53,172.53
5/19/1949,171.34,171.34,171.34,171.34
5/20/1949,169.2,169.2,169.2,169.2
5/21/1949,169.92,169.92,169.92,169.92
5/23/1949,171.85,171.85,171.85,171.85
5/24/1949,172.75,172.75,172.75,172.75
5/25/1949,171.53,171.53,171.53,171.53
5/26/1949,170.43,170.43,170.43,170.43
5/27/1949,172.76,172.76,172.76,172.76
5/28/1949,176.3,176.3,176.3,176.3
5/30/1949,176.21,176.21,176.21,176.21
5/31/1949,176.52,176.52,176.52,176.52
6/1/1949,175.97,175.97,175.97,175.97
6/2/1949,174.76,174.76,174.76,174.76
6/3/1949,175.48,175.48,175.48,175.48
6/4/1949,175.98,175.98,175.98,175.98
6/6/1949,174.92,174.92,174.92,174.92
6/7/1949,173.83,173.83,173.83,173.83
6/8/1949,171.53,171.53,171.53,171.53
6/9/1949,170.15,170.15,170.15,170.15
6/10/1949,167.98,167.98,167.98,167.98
6/11/1949,167.86,167.86,167.86,167.86
6/13/1949,165.27,165.27,165.27,165.27
6/14/1949,158.98,158.98,158.98,158.98
6/15/1949,153.81,153.81,153.81,153.81
6/16/1949,157.8,157.8,157.8,157.8
6/17/1949,160.13,160.13,160.13,160.13
6/18/1949,160.42,160.42,160.42,160.42
6/20/1949,155.45,155.45,155.45,155.45
6/21/1949,152.99,152.99,152.99,152.99
6/22/1949,155.01,155.01,155.01,155.01
6/23/1949,155.76,155.76,155.76,155.76
6/24/1949,154.04,154.04,154.04,154.04
6/25/1949,153.35,153.35,153.35,153.35
6/27/1949,150.58,150.58,150.58,150.58
6/28/1949,147.13,147.13,147.13,147.13
6/29/1949,146.14,146.14,146.14,146.14
6/30/1949,146.92,146.92,146.92,146.92
7/1/1949,147.37,147.37,147.37,147.37
7/2/1949,150,150,150,150
7/4/1949,149.14,149.14,149.14,149.14
7/5/1949,146.52,146.52,146.52,146.52
7/6/1949,144.18,144.18,144.18,144.18
7/7/1949,143.66,143.66,143.66,143.66
7/8/1949,142.16,142.16,142.16,142.16
7/9/1949,140.03,140.03,140.03,140.03
7/11/1949,135.84,135.84,135.84,135.84
7/12/1949,134.8,134.8,134.8,134.8
7/13/1949,140.02,140.02,140.02,140.02
7/14/1949,141.28,141.28,141.28,141.28
7/15/1949,142.29,142.29,142.29,142.29
7/16/1949,144.89,144.89,144.89,144.89
7/18/1949,147.23,147.23,147.23,147.23
7/19/1949,148.55,148.55,148.55,148.55
7/20/1949,147.09,147.09,147.09,147.09
7/21/1949,145.97,145.97,145.97,145.97
7/22/1949,145.67,145.67,145.67,145.67
7/23/1949,146.5,146.5,146.5,146.5
7/25/1949,144.88,144.88,144.88,144.88
7/26/1949,144.66,144.66,144.66,144.66
7/27/1949,145.47,145.47,145.47,145.47
7/28/1949,145.51,145.51,145.51,145.51
7/29/1949,144.59,144.59,144.59,144.59
7/30/1949,144.86,144.86,144.86,144.86
8/1/1949,109.91,176.52,109.91,176.52
8/2/1949,150,150,150,150
8/3/1949,154.46,154.46,154.46,154.46
8/4/1949,155.57,155.57,155.57,155.57
8/5/1949,154.24,154.24,154.24,154.24
8/6/1949,156.26,156.26,156.26,156.26
8/8/1949,156.46,156.46,156.46,156.46
8/9/1949,157.68,157.68,157.68,157.68
8/10/1949,159.3,159.3,159.3,159.3
8/11/1949,162.75,162.75,162.75,162.75
8/12/1949,164.73,164.73,164.73,164.73
8/13/1949,162.49,162.49,162.49,162.49
8/15/1949,159,159,159,159
8/16/1949,159.14,159.14,159.14,159.14
8/17/1949,158.23,158.23,158.23,158.23
8/18/1949,158.17,158.17,158.17,158.17
8/19/1949,158.81,158.81,158.81,158.81
8/20/1949,160.04,160.04,160.04,160.04
8/22/1949,160.51,160.51,160.51,160.51
8/23/1949,162.02,162.02,162.02,162.02
8/24/1949,164.34,164.34,164.34,164.34
8/25/1949,167.64,167.64,167.64,167.64
8/26/1949,173.2,173.2,173.2,173.2
8/27/1949,176.27,176.27,176.27,176.27
8/29/1949,173.22,173.22,173.22,173.22
8/30/1949,174.1,174.1,174.1,174.1
8/31/1949,175.18,175.18,175.18,175.18
9/1/1949,176.89,176.89,176.89,176.89
9/2/1949,173,173,173,173
9/3/1949,171.57,171.57,171.57,171.57
9/5/1949,172.21,172.21,172.21,172.21
9/6/1949,172.41,172.41,172.41,172.41
9/7/1949,171.89,171.89,171.89,171.89
9/8/1949,170.11,170.11,170.11,170.11
9/9/1949,168.86,168.86,168.86,168.86
9/10/1949,170.7,170.7,170.7,170.7
9/12/1949,172.23,172.23,172.23,172.23
9/13/1949,171.25,171.25,171.25,171.25
9/14/1949,169.87,169.87,169.87,169.87
9/15/1949,168.3,168.3,168.3,168.3
9/16/1949,162.54,162.54,162.54,162.54
9/17/1949,164.95,164.95,164.95,164.95
9/19/1949,167.07,167.07,167.07,167.07
9/20/1949,163.94,163.94,163.94,163.94
9/21/1949,162.22,162.22,162.22,162.22
9/22/1949,163,163,163,163
9/24/1949,163.98,163.98,163.98,163.98
9/26/1949,162.49,162.49,162.49,162.49
9/27/1949,160.41,160.41,160.41,160.41
9/28/1949,160.61,160.61,160.61,160.61
9/29/1949,162.07,162.07,162.07,162.07
9/30/1949,163.29,163.29,163.29,163.29
10/1/1949,162.95,162.95,162.95,162.95
10/3/1949,160.72,160.72,160.72,160.72
10/4/1949,153.7,153.7,153.7,153.7
10/5/1949,153,153,153,153
10/6/1949,153.4,153.4,153.4,153.4
10/7/1949,156.84,156.84,156.84,156.84
10/8/1949,158.7,158.7,158.7,158.7
10/10/1949,154.16,154.16,154.16,154.16
10/11/1949,151.87,151.87,151.87,151.87
10/12/1949,150.42,150.42,150.42,150.42
10/13/1949,147.66,147.66,147.66,147.66
10/14/1949,146.97,146.97,146.97,146.97
10/15/1949,149.62,149.62,149.62,149.62
10/17/1949,144.44,144.44,144.44,144.44
10/18/1949,143.45,143.45,143.45,143.45
10/19/1949,142.45,142.45,142.45,142.45
10/20/1949,140.24,140.24,140.24,140.24
10/21/1949,138.06,138.06,138.06,138.06
10/22/1949,137.92,137.92,137.92,137.92
10/24/1949,135.94,135.94,135.94,135.94
10/25/1949,131.09,131.09,131.09,131.09
10/26/1949,133.79,133.79,133.79,133.79
10/27/1949,138.5,138.5,138.5,138.5
10/28/1949,143.31,143.31,143.31,143.31
10/29/1949,144.45,144.45,144.45,144.45
10/31/1949,141.54,141.54,141.54,141.54
11/1/1949,138.86,138.86,138.86,138.86
11/2/1949,137.78,137.78,137.78,137.78
11/4/1949,138.06,138.06,138.06,138.06
11/5/1949,137.03,137.03,137.03,137.03
11/7/1949,135.97,135.97,135.97,135.97
11/8/1949,133.41,133.41,133.41,133.41
11/9/1949,132.94,132.94,132.94,132.94
11/10/1949,136.57,136.57,136.57,136.57
11/11/1949,140.33,140.33,140.33,140.33
11/12/1949,140.67,140.67,140.67,140.67
11/14/1949,140.02,140.02,140.02,140.02
11/15/1949,138.37,138.37,138.37,138.37
11/16/1949,136.49,136.49,136.49,136.49
11/17/1949,135.32,135.32,135.32,135.32
11/18/1949,135.32,135.32,135.32,135.32
11/19/1949,134.55,134.55,134.55,134.55
11/21/1949,131.3,131.3,131.3,131.3
11/22/1949,130.38,130.38,130.38,130.38
11/24/1949,128.91,128.91,128.91,128.91
11/25/1949,126.41,126.41,126.41,126.41
11/26/1949,125.97,125.97,125.97,125.97
11/28/1949,122.01,122.01,122.01,122.01
11/29/1949,118.4,118.4,118.4,118.4
11/30/1949,122.84,122.84,122.84,122.84
12/1/1949,176.52,176.52,109.91,109.91
12/2/1949,122.53,122.53,122.53,122.53
12/3/1949,121,121,121,121
12/5/1949,120.92,120.92,120.92,120.92
12/6/1949,120.07,120.07,120.07,120.07
12/7/1949,117.39,117.39,117.39,117.39
12/8/1949,111.99,111.99,111.99,111.99
12/9/1949,112.14,112.14,112.14,112.14
12/10/1949,112.01,112.01,112.01,112.01
12/12/1949,110.32,110.32,110.32,110.32
12/13/1949,105.88,105.88,105.88,105.88
12/14/1949,98.5,98.5,98.5,98.5
12/15/1949,109.62,109.62,109.62,109.62
12/16/1949,110.96,110.96,110.96,110.96
12/17/1949,110.67,110.67,110.67,110.67
12/19/1949,108.46,108.46,108.46,108.46
12/20/1949,104.14,104.14,104.14,104.14
12/21/1949,107.69,107.69,107.69,107.69
12/22/1949,107.7,107.7,107.7,107.7
12/23/1949,107.11,107.11,107.11,107.11
12/24/1949,109.35,109.35,109.35,109.35
12/26/1949,110.24,110.24,110.24,110.24
12/27/1949,108.6,108.6,108.6,108.6
12/28/1949,109.91,109.91,109.91,109.91
1/4/1950,108.56,108.56,108.56,108.56
1/5/1950,105.54,105.54,105.54,105.54
1/6/1950,102.64,102.64,102.64,102.64
1/7/1950,102.95,102.95,102.95,102.95
1/9/1950,102.78,102.78,102.78,102.78
1/10/1950,101.36,101.36,101.36,101.36
1/11/1950,99.36,99.36,99.36,99.36
1/12/1950,97.48,97.48,97.48,97.48
1/13/1950,95.04,95.04,95.04,95.04
1/14/1950,96.89,96.89,96.89,96.89
1/16/1950,96.2,96.2,96.2,96.2
1/17/1950,95.27,95.27,95.27,95.27
1/18/1950,97.15,97.15,97.15,97.15
1/19/1950,98.9,98.9,98.9,98.9
1/20/1950,98.05,98.05,98.05,98.05
1/21/1950,98.25,98.25,98.25,98.25
1/23/1950,97.1,97.1,97.1,97.1
1/24/1950,97.12,97.12,97.12,97.12
1/25/1950,96.51,96.51,96.51,96.51
1/26/1950,95.45,95.45,95.45,95.45
1/27/1950,94.85,94.85,94.85,94.85
1/28/1950,94.82,94.82,94.82,94.82
1/30/1950,93.14,93.14,93.14,93.14
1/31/1950,92.54,92.54,92.54,92.54
2/1/1950,92.56,92.56,92.56,92.56
2/2/1950,95.96,95.96,95.96,95.96
2/3/1950,96.11,96.11,96.11,96.11
2/4/1950,97.45,97.45,97.45,97.45
2/6/1950,101.71,101.71,101.71,101.71
2/7/1950,105.06,105.06,105.06,105.06
2/8/1950,107.25,107.25,107.25,107.25
2/9/1950,107.01,107.01,107.01,107.01
2/10/1950,106.54,106.54,106.54,106.54
2/11/1950,107.16,107.16,107.16,107.16
2/13/1950,112.94,112.94,112.94,112.94
2/14/1950,113.4,113.4,113.4,113.4
2/15/1950,110.53,110.53,110.53,110.53
2/16/1950,109.6,109.6,109.6,109.6
2/17/1950,110.25,110.25,110.25,110.25
2/18/1950,111.21,111.21,111.21,111.21
2/20/1950,109.73,109.73,109.73,109.73
2/21/1950,108.38,108.38,108.38,108.38
2/22/1950,106.62,106.62,106.62,106.62
2/23/1950,106.83,106.83,106.83,106.83
2/24/1950,107.01,107.01,107.01,107.01
2/25/1950,107.09,107.09,107.09,107.09
2/27/1950,108.27,108.27,108.27,108.27
2/28/1950,107.44,107.44,107.44,107.44
3/1/1950,108.19,108.19,108.19,108.19
3/2/1950,108.15,108.15,108.15,108.15
3/3/1950,106.65,106.65,106.65,106.65
3/4/1950,105.52,105.52,105.52,105.52
3/6/1950,104.43,104.43,104.43,104.43
3/7/1950,102.83,102.83,102.83,102.83
3/8/1950,102.93,102.93,102.93,102.93
3/9/1950,101.71,101.71,101.71,101.71
3/10/1950,101.23,101.23,101.23,101.23
3/11/1950,102.16,102.16,102.16,102.16
3/13/1950,102.61,102.61,102.61,102.61
3/14/1950,102.21,102.21,102.21,102.21
3/15/1950,101.52,101.52,101.52,101.52
3/16/1950,101.07,101.07,101.07,101.07
3/17/1950,101.12,101.12,101.12,101.12
3/18/1950,101.4,101.4,101.4,101.4
3/20/1950,100.61,100.61,100.61,100.61
3/22/1950,99.84,99.84,99.84,99.84
3/23/1950,99.22,99.22,99.22,99.22
3/24/1950,99.02,99.02,99.02,99.02
3/25/1950,99.97,99.97,99.97,99.97
3/27/1950,99.9,99.9,99.9,99.9
3/28/1950,99.3,99.3,99.3,99.3
3/29/1950,98.51,98.51,98.51,98.51
3/30/1950,97.78,97.78,97.78,97.78
3/31/1950,97.61,97.61,97.61,97.61
4/1/1950,109.91,114.55,109.91,114.55
4/3/1950,94.86,94.86,94.86,94.86
4/4/1950,93.85,93.85,93.85,93.85
4/5/1950,93.95,93.95,93.95,93.95
4/6/1950,93.37,93.37,93.37,93.37
4/7/1950,92.39,92.39,92.39,92.39
4/8/1950,91.76,91.76,91.76,91.76
4/10/1950,90.97,90.97,90.97,90.97
4/11/1950,88.7,88.7,88.7,88.7
4/12/1950,91.69,91.69,91.69,91.69
4/13/1950,93,93,93,93
4/14/1950,95.52,95.52,95.52,95.52
4/15/1950,93.9,93.9,93.9,93.9
4/17/1950,93.04,93.04,93.04,93.04
4/18/1950,93.4,93.4,93.4,93.4
4/19/1950,93.23,93.23,93.23,93.23
4/20/1950,92.83,92.83,92.83,92.83
4/21/1950,92.56,92.56,92.56,92.56
4/22/1950,92.39,92.39,92.39,92.39
4/24/1950,92.59,92.59,92.59,92.59
4/25/1950,95.14,95.14,95.14,95.14
4/26/1950,96.96,96.96,96.96,96.96
4/27/1950,96.67,96.67,96.67,96.67
4/28/1950,99.31,99.31,99.31,99.31
5/1/1950,103.78,103.78,103.78,103.78
5/2/1950,103.01,103.01,103.01,103.01
5/4/1950,102.49,102.49,102.49,102.49
5/6/1950,101.38,101.38,101.38,101.38
5/8/1950,100.26,100.26,100.26,100.26
5/9/1950,98.72,98.72,98.72,98.72
5/10/1950,99.03,99.03,99.03,99.03
5/11/1950,98.55,98.55,98.55,98.55
5/12/1950,97.23,97.23,97.23,97.23
5/13/1950,97.31,97.31,97.31,97.31
5/15/1950,96.05,96.05,96.05,96.05
5/16/1950,95.16,95.16,95.16,95.16
5/17/1950,96.1,96.1,96.1,96.1
5/18/1950,96.02,96.02,96.02,96.02
5/19/1950,97.72,97.72,97.72,97.72
5/20/1950,98.47,98.47,98.47,98.47
5/22/1950,96.87,96.87,96.87,96.87
5/23/1950,95.78,95.78,95.78,95.78
5/24/1950,95.58,95.58,95.58,95.58
5/25/1950,94.87,94.87,94.87,94.87
5/26/1950,94.21,94.21,94.21,94.21
5/27/1950,94.34,94.34,94.34,94.34
5/29/1950,93.61,93.61,93.61,93.61
5/30/1950,93.97,93.97,93.97,93.97
5/31/1950,94.22,94.22,94.22,94.22
6/1/1950,94.22,94.22,94.22,94.22
6/2/1950,93.94,93.94,93.94,93.94
6/3/1950,94.32,94.32,94.32,94.32
6/5/1950,94.68,94.68,94.68,94.68
6/6/1950,94.12,94.12,94.12,94.12
6/7/1950,93.39,93.39,93.39,93.39
6/8/1950,92.74,92.74,92.74,92.74
6/9/1950,92.28,92.28,92.28,92.28
6/10/1950,92.26,92.26,92.26,92.26
6/12/1950,91.47,91.47,91.47,91.47
6/13/1950,90.22,90.22,90.22,90.22
6/14/1950,89.08,89.08,89.08,89.08
6/15/1950,89.22,89.22,89.22,89.22
6/16/1950,89.86,89.86,89.86,89.86
6/17/1950,89.72,89.72,89.72,89.72
6/19/1950,88.9,88.9,88.9,88.9
6/20/1950,88.9,88.9,88.9,88.9
6/21/1950,89.89,89.89,89.89,89.89
6/22/1950,90.03,90.03,90.03,90.03
6/23/1950,90.59,90.59,90.59,90.59
6/24/1950,91.94,91.94,91.94,91.94
6/26/1950,92.75,92.75,92.75,92.75
6/27/1950,90.84,90.84,90.84,90.84
6/28/1950,90.16,90.16,90.16,90.16
6/29/1950,88.95,88.95,88.95,88.95
6/30/1950,86.17,86.17,86.17,86.17
7/1/1950,86.19,86.19,86.19,86.19
7/3/1950,85.65,85.65,85.65,85.65
7/4/1950,85.84,85.84,85.84,85.84
7/5/1950,85.41,85.41,85.41,85.41
7/6/1950,85.25,85.25,85.25,85.25
7/7/1950,85.6,85.6,85.6,85.6
7/8/1950,85.65,85.65,85.65,85.65
7/10/1950,86.04,86.04,86.04,86.04
7/11/1950,89.26,89.26,89.26,89.26
7/12/1950,93.54,93.54,93.54,93.54
7/13/1950,94.8,94.8,94.8,94.8
7/14/1950,98.4,98.4,98.4,98.4
7/15/1950,103.82,103.82,103.82,103.82
7/17/1950,109.34,109.34,109.34,109.34
7/18/1950,104.86,104.86,104.86,104.86
7/19/1950,103.21,103.21,103.21,103.21
7/20/1950,103.14,103.14,103.14,103.14
7/21/1950,101.58,101.58,101.58,101.58
7/22/1950,101.9,101.9,101.9,101.9
7/24/1950,103.16,103.16,103.16,103.16
7/25/1950,103.07,103.07,103.07,103.07
7/26/1950,102.23,102.23,102.23,102.23
7/27/1950,100.88,100.88,100.88,100.88
7/28/1950,100.24,100.24,100.24,100.24
7/29/1950,99.87,99.87,99.87,99.87
7/31/1950,97.59,97.59,97.59,97.59
8/1/1950,114.55,114.55,86.17,86.17
8/2/1950,99.11,99.11,99.11,99.11
8/3/1950,99.1,99.1,99.1,99.1
8/4/1950,100.52,100.52,100.52,100.52
8/5/1950,101.26,101.26,101.26,101.26
8/7/1950,103.16,103.16,103.16,103.16
8/8/1950,103.49,103.49,103.49,103.49
8/9/1950,103.04,103.04,103.04,103.04
8/10/1950,103.78,103.78,103.78,103.78
8/11/1950,105.26,105.26,105.26,105.26
8/12/1950,105.31,105.31,105.31,105.31
8/14/1950,105.33,105.33,105.33,105.33
8/15/1950,106.24,106.24,106.24,106.24
8/16/1950,108.02,108.02,108.02,108.02
8/17/1950,110.15,110.15,110.15,110.15
8/18/1950,112.58,112.58,112.58,112.58
8/19/1950,112.77,112.77,112.77,112.77
8/21/1950,114.99,114.99,114.99,114.99
8/22/1950,114.82,114.82,114.82,114.82
8/23/1950,114.36,114.36,114.36,114.36
8/24/1950,112.44,112.44,112.44,112.44
8/25/1950,111.39,111.39,111.39,111.39
8/26/1950,112.11,112.11,112.11,112.11
8/28/1950,112.06,112.06,112.06,112.06
8/29/1950,113.24,113.24,113.24,113.24
8/30/1950,114.59,114.59,114.59,114.59
8/31/1950,114.55,114.55,114.55,114.55
9/1/1950,113.46,113.46,113.46,113.46
9/2/1950,112.98,112.98,112.98,112.98
9/4/1950,111.25,111.25,111.25,111.25
9/5/1950,111.48,111.48,111.48,111.48
9/6/1950,112.06,112.06,112.06,112.06
9/7/1950,110.82,110.82,110.82,110.82
9/8/1950,108.39,108.39,108.39,108.39
9/9/1950,109.43,109.43,109.43,109.43
9/11/1950,108.26,108.26,108.26,108.26
9/12/1950,108.23,108.23,108.23,108.23
9/13/1950,108.52,108.52,108.52,108.52
9/14/1950,109.48,109.48,109.48,109.48
9/15/1950,110.35,110.35,110.35,110.35
9/16/1950,110.98,110.98,110.98,110.98
9/18/1950,109.28,109.28,109.28,109.28
9/19/1950,108.46,108.46,108.46,108.46
9/20/1950,107.24,107.24,107.24,107.24
9/21/1950,108.22,108.22,108.22,108.22
9/22/1950,107.22,107.22,107.22,107.22
9/25/1950,104.95,104.95,104.95,104.95
9/26/1950,105.52,105.52,105.52,105.52
9/27/1950,105.41,105.41,105.41,105.41
9/28/1950,103.81,103.81,103.81,103.81
9/29/1950,103.58,103.58,103.58,103.58
9/30/1950,104.98,104.98,104.98,104.98
10/2/1950,103.52,103.52,103.52,103.52
10/3/1950,103.65,103.65,103.65,103.65
10/4/1950,105.44,105.44,105.44,105.44
10/5/1950,107.28,107.28,107.28,107.28
10/6/1950,106.54,106.54,106.54,106.54
10/7/1950,107.12,107.12,107.12,107.12
10/9/1950,105.95,105.95,105.95,105.95
10/10/1950,106.21,106.21,106.21,106.21
10/11/1950,106.78,106.78,106.78,106.78
10/12/1950,105.99,105.99,105.99,105.99
10/13/1950,106.5,106.5,106.5,106.5
10/14/1950,107.25,107.25,107.25,107.25
10/16/1950,107.23,107.23,107.23,107.23
10/17/1950,106.72,106.72,106.72,106.72
10/18/1950,107.25,107.25,107.25,107.25
10/19/1950,107.44,107.44,107.44,107.44
10/20/1950,106.78,106.78,106.78,106.78
10/21/1950,106.85,106.85,106.85,106.85
10/23/1950,106.35,106.35,106.35,106.35
10/24/1950,105.97,105.97,105.97,105.97
10/25/1950,106.15,106.15,106.15,106.15
10/26/1950,106.33,106.33,106.33,106.33
10/27/1950,105.88,105.88,105.88,105.88
10/28/1950,105.45,105.45,105.45,105.45
10/30/1950,105.39,105.39,105.39,105.39
10/31/1950,106.16,106.16,106.16,106.16
11/1/1950,108.55,108.55,108.55,108.55
11/2/1950,111.02,111.02,111.02,111.02
11/4/1950,112.72,112.72,112.72,112.72
11/6/1950,111.21,111.21,111.21,111.21
11/7/1950,110.55,110.55,110.55,110.55
11/8/1950,109.49,109.49,109.49,109.49
11/9/1950,109.49,109.49,109.49,109.49
11/10/1950,110.14,110.14,110.14,110.14
11/11/1950,110.18,110.18,110.18,110.18
11/13/1950,110.5,110.5,110.5,110.5
11/14/1950,111.26,111.26,111.26,111.26
11/15/1950,110.64,110.64,110.64,110.64
11/16/1950,111.08,111.08,111.08,111.08
11/17/1950,111.42,111.42,111.42,111.42
11/18/1950,111.22,111.22,111.22,111.22
11/20/1950,110.31,110.31,110.31,110.31
11/21/1950,109.96,109.96,109.96,109.96
11/22/1950,109.91,109.91,109.91,109.91
11/24/1950,109.97,109.97,109.97,109.97
11/25/1950,111.18,111.18,111.18,111.18
11/27/1950,112.93,112.93,112.93,112.93
11/28/1950,112.23,112.23,112.23,112.23
11/29/1950,111.75,111.75,111.75,111.75
